Date,Open,High,Low,Close,Adj Close,Volume
2024-03-06,90.809998,90.809998,90.809998,91.610001,91.610001,0
2024-03-07,90.809998,90.809998,90.809998,90.809998,90.809998,0
2024-03-08,90.639999,90.639999,90.639999,90.809998,90.809998,0
2024-03-11,90.940002,90.940002,90.940002,90.940002,90.940002,0
2024-03-12,90.489998,90.489998,90.489998,90.489998,90.489998,0
2024-03-13,91.720001,91.720001,91.720001,91.720001,91.720001,0
2024-03-14,91.339996,91.339996,91.339996,91.339996,91.339996,0
2024-03-15,91.620003,91.620003,91.620003,91.339996,91.339996,0
2024-03-18,92.519997,92.519997,92.519997,92.519997,92.519997,0
2024-03-19,92.519997,92.519997,91.440002,92.519997,92.519997,0
2024-03-20,92.239998,92.239998,92.239998,91.440002,91.440002,0
2024-03-21,92.239998,92.349998,92.239998,91.440002,91.440002,0
2024-03-22,92.349998,92.349998,92.349998,92.349998,92.349998,0
2024-03-25,92.120003,92.474998,92.120003,92.120003,92.120003,0
2024-03-26,92.474998,92.474998,92.474998,92.474998,92.474998,0
2024-03-27,92.470001,92.470001,92.470001,92.470001,92.470001,0
2024-03-28,92.440002,92.440002,92.440002,92.440002,92.440002,0
2024-03-29,92.440002,92.440002,92.440002,92.440002,92.440002,0
2024-04-01,92.570000,92.570000,92.570000,92.570000,92.570000,0
2024-04-02,92.279999,92.279999,92.279999,92.279999,92.279999,0
2024-04-03,92.449997,92.449997,92.449997,92.279999,92.279999,0
2024-04-04,92.449997,92.449997,92.449997,92.449997,92.449997,0
2024-04-05,92.449997,92.449997,92.449997,92.449997,92.449997,0
2024-04-08,92.570000,92.570000,92.570000,92.570000,92.570000,0
2024-04-09,92.620003,92.620003,92.620003,92.620003,92.620003,0
2024-04-10,92.620003,92.889999,92.620003,92.620003,92.620003,0
2024-04-11,92.889999,92.889999,92.889999,92.889999,92.889999,0
2024-04-12,92.889999,92.889999,92.889999,92.889999,92.889999,0
2024-04-15,93.300003,93.300003,93.300003,93.300003,93.300003,0
2024-04-16,93.300003,93.300003,93.300003,93.300003,93.300003,0
2024-04-17,94.139999,94.139999,94.139999,93.300003,93.300003,0
2024-04-18,94.139999,94.139999,94.139999,94.139999,94.139999,0
2024-04-19,93.699997,93.699997,93.699997,93.699997,93.699997,0
2024-04-22,93.699997,93.699997,93.199997,93.699997,93.699997,0
2024-04-23,93.470001,93.470001,93.470001,93.019997,93.019997,0
2024-04-24,93.470001,93.470001,93.470001,93.019997,93.019997,0
2024-04-25,92.269997,92.269997,92.269997,93.470001,93.470001,0
2024-04-26,92.269997,92.269997,92.269997,92.269997,92.269997,0
2024-04-29,92.269997,92.269997,92.269997,92.269997,92.269997,0
2024-04-30,93.419998,93.419998,93.419998,93.419998,93.419998,0
2024-05-01,93.419998,93.419998,93.419998,93.419998,93.419998,0
2024-05-02,93.260002,93.260002,93.260002,93.260002,93.260002,0
2024-05-03,92.489998,92.489998,92.489998,93.260002,93.260002,0
2024-05-06,92.489998,92.489998,90.669998,93.260002,93.260002,0
2024-05-07,91.070000,91.070000,91.070000,91.070000,91.070000,0
2024-05-08,91.070000,91.279999,91.070000,91.070000,91.070000,0
2024-05-09,91.279999,91.620003,91.279999,91.279999,91.279999,0
2024-05-10,91.620003,91.620003,91.620003,91.620003,91.620003,0
2024-05-13,91.620003,91.620003,91.620003,91.620003,91.620003,0
2024-05-14,91.620003,91.620003,91.620003,91.620003,91.620003,0
2024-05-15,91.320000,91.320000,91.320000,91.320000,91.320000,0
2024-05-16,90.745003,90.745003,90.745003,90.745003,90.745003,0
2024-05-17,90.870003,90.870003,90.870003,90.745003,90.745003,0
2024-05-20,90.870003,90.870003,90.870003,90.745003,90.745003,0
2024-05-21,90.290001,90.290001,90.290001,90.290001,90.290001,0
2024-05-22,90.320000,90.320000,90.320000,90.320000,90.320000,0
2024-05-23,90.320000,90.320000,90.190002,90.320000,90.320000,0
2024-05-24,91.620003,91.620003,91.620003,91.620003,91.620003,0
2024-05-27,91.620003,91.620003,91.620003,91.620003,91.620003,0
2024-05-28,91.620003,91.620003,91.620003,91.620003,91.620003,0
2024-05-29,88.570000,88.570000,88.570000,91.620003,91.620003,0
2024-05-30,89.570000,89.570000,89.570000,89.570000,89.570000,0
2024-05-31,90.410004,90.449997,90.410004,89.570000,89.570000,0
2024-06-03,90.419998,90.419998,90.419998,90.419998,90.419998,0
2024-06-04,89.320000,89.320000,89.320000,89.320000,89.320000,0
2024-06-05,88.942223,89.104019,88.940155,88.529999,88.529999,0
2024-06-06,89.046318,89.201157,88.443466,89.045494,89.045494,0
2024-06-07,89.320427,89.420876,88.784470,89.320488,89.320488,0
2024-06-10,88.834251,89.381828,88.749092,88.834251,88.834251,0
2024-06-11,88.871658,89.332085,88.668396,88.870018,88.870018,0
2024-06-12,89.248764,89.412361,88.790131,89.246269,89.246269,0
2024-06-13,88.997520,91.743706,85.745468,88.997093,88.997093,0
2024-06-14,87.861435,90.245430,87.848717,87.875351,87.875351,0
2024-06-17,89.425003,89.593803,87.954002,88.486900,88.486900,0
